submission_id,is_training,trial_id,comments,languages,trial_type,pc_prag_analysis,rating_adopt,inferred_goal_strength,is_critical,sentence_after,prolific_session_id,context,experiment_end_time,rating_g,marker,trial_key,age,g_implied_analysis,question_adopt,pc_prag,display_order,scale_step,scale_min,trial_index,item_id,education,scale_max,topic,list_num,g_implied,adoption_likelihood,sentence_before,condition_index,prolific_pid,marker_assignment_source,experiment_duration,is_filler,prolific_study_id,rt,question_goal,recommended_action,responseTime,experiment_start_time
3641,false,2,,deutsch,critical,low,64,69,true,die Gesundheit.,69ad3d15b2f6c5b892b748d4,"Dein/e Gesprächspartner/in spricht mit dir über Ernährungsgewohnheiten. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass eine überwiegend pflanzliche Ernährung die Gesundheit fördert.",1772961374405,69,soviel ich weiß,critical-2-c0-list3,28,low,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,4,1,0,4,2,Bachelor,100,ernaehrung,3,low,64,Eine überwiegend pflanzliche Ernährung fördert,0,61545686d49a33dab8587297,comprehension_marker_assignment_balanced.csv,323636,false,69aca37e417992637b6ed8da,19434,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",mehr pflanzliche Lebensmittel in deinen Alltag einbauen,19434,1772961050769
3641,false,6,,deutsch,critical,low,62,63,true,den Meeresökosystemen erheblich.,69ad3d15b2f6c5b892b748d4,"Dein/e Gesprächspartner/in spricht mit dir über Umweltschutz. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass Einwegplastik den Meeresökosystemen erheblich schadet.",1772961374405,63,soviel ich weiß,critical-6-c0-list3,28,low,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,5,1,0,5,6,Bachelor,100,plastik,3,low,62,Einwegplastik schadet,0,61545686d49a33dab8587297,comprehension_marker_assignment_balanced.csv,323636,false,69aca37e417992637b6ed8da,13178,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",konsequent auf Einwegplastik verzichten,13178,1772961050769
3641,false,101,,deutsch,filler,filler,74,54,false,für Reisen innerhalb Deutschlands sehr praktisch.,69ad3d15b2f6c5b892b748d4,"Dein/e Gesprächspartner/in spricht mit dir über Reisemöglichkeiten in Deutschland. Ihr überlegt, wie man umweltfreundlich von München nach Hamburg kommen kann.",1772961374405,54,soviel ich weiß,filler-101-filler-list3,28,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,6,1,0,6,101,Bachelor,100,bahn,3,,74,Der Zug ist,,61545686d49a33dab8587297,random_filler,323636,true,69aca37e417992637b6ed8da,17929,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",häufiger mit der Bahn reisen,17929,1772961050769
3641,false,7,,deutsch,critical,low,76,87,true,das Risiko für Herz-Kreislauf-Erkrankungen deutlich.,69ad3d15b2f6c5b892b748d4,"Dein/e Gesprächspartner/in spricht mit dir über gesunden Lebensstil. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass regelmäßige körperliche Bewegung das Risiko für Herz-Kreislauf-Erkrankungen deutlich senkt.",1772961374405,87,bekanntlich,critical-7-c1-list3,28,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,7,1,0,7,7,Bachelor,100,sport,3,high,76,Regelmäßige körperliche Bewegung senkt,1,61545686d49a33dab8587297,comprehension_marker_assignment_balanced.csv,323636,false,69aca37e417992637b6ed8da,12036,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",regelmäßig Sport in deinen Alltag integrieren,12036,1772961050769
3641,false,8,,deutsch,critical,high,63,70,true,die regionale Wirtschaft nachhaltig.,69ad3d15b2f6c5b892b748d4,Dein/e Gesprächspartner/in spricht mit dir über Einkaufsgewohnheiten. In eurem gemeinsamen Umfeld gehen die Meinungen dazu weit auseinander.,1772961374405,70,soviel ich weiß,critical-8-c2-list3,28,low,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",high,8,1,0,8,8,Bachelor,100,lokalkauf,3,low,63,Der Einkauf bei lokalen Händlern stärkt,2,61545686d49a33dab8587297,comprehension_marker_assignment_balanced.csv,323636,false,69aca37e417992637b6ed8da,30360,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",öfter bei lokalen Geschäften einkaufen,30360,1772961050769
3641,false,105,,deutsch,filler,filler,79,82,false,der mentalen Gesundheit gut.,69ad3d15b2f6c5b892b748d4,Dein/e Gesprächspartner/in spricht mit dir über Arbeit und Erholung. Du arbeitest seit Monaten ohne Urlaub durch und bist erschöpft.,1772961374405,82,ja,filler-105-filler-list3,28,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,9,1,0,9,105,Bachelor,100,urlaub,3,,79,Regelmäßige Auszeiten tun,,61545686d49a33dab8587297,random_filler,323636,true,69aca37e417992637b6ed8da,13191,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",dieses Jahr endlich Urlaub nehmen,13191,1772961050769
3641,false,108,,deutsch,filler,filler,75,95,false,auf Dauer das Gehör.,69ad3d15b2f6c5b892b748d4,Dein/e Gesprächspartner/in spricht mit dir über Hörgewohnheiten. Du hörst ständig mit voller Lautstärke Musik über Kopfhörer.,1772961374405,95,bekanntlich,filler-108-filler-list3,28,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,10,1,0,10,108,Bachelor,100,laerm,3,,75,Laute Musik in Kopfhörern schädigt,,61545686d49a33dab8587297,random_filler,323636,true,69aca37e417992637b6ed8da,10719,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",die Lautstärke beim Musikhören reduzieren,10719,1772961050769
3641,false,104,,deutsch,filler,filler,19,82,false,"vielen Menschen, wach zu werden.",69ad3d15b2f6c5b892b748d4,"Dein/e Gesprächspartner/in spricht mit dir an der Kaffeemaschine im Büro. Du hast erzählt, dass du morgens immer sehr müde bist.",1772961374405,82,bekanntlich,filler-104-filler-list3,28,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,11,1,0,11,104,Bachelor,100,kaffee,3,,19,Ein Kaffee am Morgen hilft,,61545686d49a33dab8587297,random_filler,323636,true,69aca37e417992637b6ed8da,14240,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",morgens eine kleine Kaffeepause einplanen,14240,1772961050769
3641,false,106,,deutsch,filler,filler,81,91,false,die Konzentrationsfähigkeit.,69ad3d15b2f6c5b892b748d4,"Dein/e Gesprächspartner/in spricht mit dir. Du hast erwähnt, dass du dich nachmittags immer schlapp und unkonzentriert fühlst.",1772961374405,91,bekanntlich,filler-106-filler-list3,28,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,12,1,0,12,106,Bachelor,100,trinken,3,,81,Genügend Wasser zu trinken verbessert,,61545686d49a33dab8587297,random_filler,323636,true,69aca37e417992637b6ed8da,18844,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",öfter ein Glas Wasser trinken,18844,1772961050769
3641,false,107,,deutsch,filler,filler,52,82,false,die Luftqualität merklich.,69ad3d15b2f6c5b892b748d4,"Dein/e Gesprächspartner/in spricht mit dir in eurem schlecht belüfteten Großraumbüro. Du hast erwähnt, dass du dich dort häufig unwohl fühlst.",1772961374405,82,ja,filler-107-filler-list3,28,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,13,1,0,13,107,Bachelor,100,frischluft,3,,52,Regelmäßiges Lüften verbessert,,61545686d49a33dab8587297,random_filler,323636,true,69aca37e417992637b6ed8da,15804,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",dein Büro öfter lüften,15804,1772961050769
3641,false,4,,deutsch,critical,high,75,85,true,in der heutigen Arbeitswelt unverzichtbar.,69ad3d15b2f6c5b892b748d4,Dein/e Gesprächspartner/in spricht mit dir über Berufsausbildung und Weiterbildung. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.,1772961374405,85,ja,critical-4-c2-list3,28,low,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",high,14,1,0,14,4,Bachelor,100,digitalisierung,3,low,75,Digitale Kompetenzen sind,2,61545686d49a33dab8587297,comprehension_marker_assignment_balanced.csv,323636,false,69aca37e417992637b6ed8da,30840,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",regelmäßig digitale Weiterbildungsangebote nutzen,30840,1772961050769
3641,false,1,,deutsch,critical,high,84,91,true,durch menschliche Aktivitäten verursacht.,69ad3d15b2f6c5b892b748d4,Dein/e Gesprächspartner/in spricht mit dir über den Klimawandel. In eurem gemeinsamen Umfeld gehen die Meinungen dazu allerdings stark auseinander.,1772961374405,91,bekanntlich,critical-1-c3-list3,28,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",high,15,1,0,15,1,Bachelor,100,klimawandel,3,high,84,Der Klimawandel wird,3,61545686d49a33dab8587297,comprehension_marker_assignment_balanced.csv,323636,false,69aca37e417992637b6ed8da,14920,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",auf Flugreisen verzichten,14920,1772961050769
3641,false,102,,deutsch,filler,filler,62,86,false,gutes Licht die Augen.,69ad3d15b2f6c5b892b748d4,Dein/e Gesprächspartner/in spricht mit dir über Lesegewohnheiten. Du hast dich über Kopfschmerzen beim Lesen beklagt.,1772961374405,86,bekanntlich,filler-102-filler-list3,28,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,16,1,0,16,102,Bachelor,100,leselicht,3,,62,Beim Lesen schont,,61545686d49a33dab8587297,random_filler,323636,true,69aca37e417992637b6ed8da,12256,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",dir eine bessere Leselampe anschaffen,12256,1772961050769
3642,true,training,,Deutsch,training,low,70,65,false,"im Arbeitsalltag, konzentriert zu bleiben.",69ad3f74fb1ecc05b223298b,"Stell dir vor, ein Freund spricht mit dir über den Arbeitsalltag. In eurem Umfeld sehen die meisten das ähnlich: regelmäßige Pausen helfen dabei, sich besser zu konzentrieren.",1772961871141,65,ja,training,26,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,0,1,0,0,training,Bachelor,100,training,2,high,70,Regelmäßige Pausen helfen,,69727c717976856ade1235d2,manual_training,210277,false,69aca37e417992637b6ed8da,29014,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",heute bewusst kurze Pausen einplanen,25485,1772961660864
3642,false,106,,Deutsch,filler,filler,75,59,false,die Konzentrationsfähigkeit.,69ad3f74fb1ecc05b223298b,"Dein/e Gesprächspartner/in spricht mit dir. Du hast erwähnt, dass du dich nachmittags immer schlapp und unkonzentriert fühlst.",1772961871141,59,bekanntlich,filler-106-filler-list2,26,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,1,1,0,1,106,Bachelor,100,trinken,2,,75,Genügend Wasser zu trinken verbessert,,69727c717976856ade1235d2,random_filler,210277,true,69aca37e417992637b6ed8da,15118,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",öfter ein Glas Wasser trinken,15118,1772961660864
3642,false,103,,Deutsch,filler,filler,66,53,false,im Vergleich zu Fertiggerichten Geld.,69ad3f74fb1ecc05b223298b,"Dein/e Gesprächspartner/in spricht mit dir über den Ernährungsalltag. Du hast erwähnt, dass dein Geld für Essen kaum reicht.",1772961871141,53,soviel ich weiß,filler-103-filler-list2,26,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,2,1,0,2,103,Bachelor,100,kochen,2,,66,Frisch Kochen spart,,69727c717976856ade1235d2,random_filler,210277,true,69aca37e417992637b6ed8da,13917,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",öfter selbst kochen,13917,1772961660864
3642,false,101,,Deutsch,filler,filler,55,57,false,für Reisen innerhalb Deutschlands sehr praktisch.,69ad3f74fb1ecc05b223298b,"Dein/e Gesprächspartner/in spricht mit dir über Reisemöglichkeiten in Deutschland. Ihr überlegt, wie man umweltfreundlich von München nach Hamburg kommen kann.",1772961871141,57,bekanntlich,filler-101-filler-list2,26,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,3,1,0,3,101,Bachelor,100,bahn,2,,55,Der Zug ist,,69727c717976856ade1235d2,random_filler,210277,true,69aca37e417992637b6ed8da,8634,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",häufiger mit der Bahn reisen,8634,1772961660864
3642,false,6,,Deutsch,critical,high,33,64,true,den Meeresökosystemen erheblich.,69ad3f74fb1ecc05b223298b,Dein/e Gesprächspartner/in spricht mit dir über Umweltschutz. In eurem gemeinsamen Umfeld herrschen dazu sehr unterschiedliche Meinungen.,1772961871141,64,ja,critical-6-c3-list2,26,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",high,4,1,0,4,6,Bachelor,100,plastik,2,high,33,Einwegplastik schadet,3,69727c717976856ade1235d2,comprehension_marker_assignment_balanced.csv,210277,false,69aca37e417992637b6ed8da,8451,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",konsequent auf Einwegplastik verzichten,8451,1772961660864
3642,false,108,,Deutsch,filler,filler,64,55,false,auf Dauer das Gehör.,69ad3f74fb1ecc05b223298b,Dein/e Gesprächspartner/in spricht mit dir über Hörgewohnheiten. Du hörst ständig mit voller Lautstärke Musik über Kopfhörer.,1772961871141,55,soviel ich weiß,filler-108-filler-list2,26,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,5,1,0,5,108,Bachelor,100,laerm,2,,64,Laute Musik in Kopfhörern schädigt,,69727c717976856ade1235d2,random_filler,210277,true,69aca37e417992637b6ed8da,12100,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",die Lautstärke beim Musikhören reduzieren,12100,1772961660864
3642,false,102,,Deutsch,filler,filler,68,66,false,gutes Licht die Augen.,69ad3f74fb1ecc05b223298b,Dein/e Gesprächspartner/in spricht mit dir über Lesegewohnheiten. Du hast dich über Kopfschmerzen beim Lesen beklagt.,1772961871141,66,soviel ich weiß,filler-102-filler-list2,26,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,6,1,0,6,102,Bachelor,100,leselicht,2,,68,Beim Lesen schont,,69727c717976856ade1235d2,random_filler,210277,true,69aca37e417992637b6ed8da,13717,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",dir eine bessere Leselampe anschaffen,13718,1772961660864
3642,false,104,,Deutsch,filler,filler,72,60,false,"vielen Menschen, wach zu werden.",69ad3f74fb1ecc05b223298b,"Dein/e Gesprächspartner/in spricht mit dir an der Kaffeemaschine im Büro. Du hast erzählt, dass du morgens immer sehr müde bist.",1772961871141,60,ja,filler-104-filler-list2,26,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,7,1,0,7,104,Bachelor,100,kaffee,2,,72,Ein Kaffee am Morgen hilft,,69727c717976856ade1235d2,random_filler,210277,true,69aca37e417992637b6ed8da,7401,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",morgens eine kleine Kaffeepause einplanen,7401,1772961660864
3642,false,107,,Deutsch,filler,filler,77,61,false,die Luftqualität merklich.,69ad3f74fb1ecc05b223298b,"Dein/e Gesprächspartner/in spricht mit dir in eurem schlecht belüfteten Großraumbüro. Du hast erwähnt, dass du dich dort häufig unwohl fühlst.",1772961871141,61,soviel ich weiß,filler-107-filler-list2,26,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,8,1,0,8,107,Bachelor,100,frischluft,2,,77,Regelmäßiges Lüften verbessert,,69727c717976856ade1235d2,random_filler,210277,true,69aca37e417992637b6ed8da,14417,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",dein Büro öfter lüften,14418,1772961660864
3642,false,2,,Deutsch,critical,high,63,55,true,die Gesundheit.,69ad3f74fb1ecc05b223298b,Dein/e Gesprächspartner/in spricht mit dir über Ernährungsgewohnheiten. In eurem gemeinsamen Umfeld herrschen dazu sehr unterschiedliche Meinungen.,1772961871141,55,soviel ich weiß,critical-2-c3-list2,26,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",high,9,1,0,9,2,Bachelor,100,ernaehrung,2,high,63,Eine überwiegend pflanzliche Ernährung fördert,3,69727c717976856ade1235d2,comprehension_marker_assignment_balanced.csv,210277,false,69aca37e417992637b6ed8da,9066,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",mehr pflanzliche Lebensmittel in deinen Alltag einbauen,9066,1772961660864
3642,false,4,,Deutsch,critical,low,77,61,true,in der heutigen Arbeitswelt unverzichtbar.,69ad3f74fb1ecc05b223298b,"Dein/e Gesprächspartner/in spricht mit dir über Berufsausbildung und Weiterbildung. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass digitale Kompetenzen in der heutigen Arbeitswelt unverzichtbar sind.",1772961871141,61,bekanntlich,critical-4-c1-list2,26,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,10,1,0,10,4,Bachelor,100,digitalisierung,2,high,77,Digitale Kompetenzen sind,1,69727c717976856ade1235d2,comprehension_marker_assignment_balanced.csv,210277,false,69aca37e417992637b6ed8da,8368,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",regelmäßig digitale Weiterbildungsangebote nutzen,8367,1772961660864
3642,false,7,,Deutsch,critical,low,85,68,true,das Risiko für Herz-Kreislauf-Erkrankungen deutlich.,69ad3f74fb1ecc05b223298b,"Dein/e Gesprächspartner/in spricht mit dir über gesunden Lebensstil. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass regelmäßige körperliche Bewegung das Risiko für Herz-Kreislauf-Erkrankungen deutlich senkt.",1772961871141,68,ja,critical-7-c0-list2,26,low,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,11,1,0,11,7,Bachelor,100,sport,2,low,85,Regelmäßige körperliche Bewegung senkt,0,69727c717976856ade1235d2,comprehension_marker_assignment_balanced.csv,210277,false,69aca37e417992637b6ed8da,11817,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",regelmäßig Sport in deinen Alltag integrieren,11817,1772961660864
3642,false,8,,Deutsch,critical,low,81,65,true,die regionale Wirtschaft nachhaltig.,69ad3f74fb1ecc05b223298b,"Dein/e Gesprächspartner/in spricht mit dir über Einkaufsgewohnheiten. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass der Einkauf bei lokalen Händlern die regionale Wirtschaft nachhaltig stärkt.",1772961871141,65,bekanntlich,critical-8-c1-list2,26,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,12,1,0,12,8,Bachelor,100,lokalkauf,2,high,81,Der Einkauf bei lokalen Händlern stärkt,1,69727c717976856ade1235d2,comprehension_marker_assignment_balanced.csv,210277,false,69aca37e417992637b6ed8da,12118,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",öfter bei lokalen Geschäften einkaufen,12118,1772961660864
3642,false,5,,Deutsch,critical,high,58,52,true,entscheidend für die kognitive Leistungsfähigkeit.,69ad3f74fb1ecc05b223298b,Dein/e Gesprächspartner/in spricht mit dir über Gesundheit und Wohlbefinden. In eurem gemeinsamen Umfeld gehen die Meinungen dazu stark auseinander.,1772961871141,52,ja,critical-5-c2-list2,26,low,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",high,13,1,0,13,5,Bachelor,100,schlaf,2,low,58,Ausreichend Schlaf ist,2,69727c717976856ade1235d2,comprehension_marker_assignment_balanced.csv,210277,false,69aca37e417992637b6ed8da,7867,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",auf feste Schlafzeiten achten,7866,1772961660864
3642,false,3,,Deutsch,critical,low,30,60,true,den Stadtverkehr erheblich.,69ad3f74fb1ecc05b223298b,"Dein/e Gesprächspartner/in spricht mit dir über Verkehrspolitik in eurer Stadt. In eurem gemeinsamen Umfeld sehen das die meisten ähnlich, dass ein ausgebautes Nahverkehrsnetz den Stadtverkehr erheblich entlastet.",1772961871141,60,soviel ich weiß,critical-3-c0-list2,26,low,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,14,1,0,14,3,Bachelor,100,stadtverkehr,2,low,30,Ein ausgebautes Nahverkehrsnetz entlastet,0,69727c717976856ade1235d2,comprehension_marker_assignment_balanced.csv,210277,false,69aca37e417992637b6ed8da,7467,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",häufiger auf öffentliche Verkehrsmittel umsteigen,7467,1772961660864
3642,false,105,,Deutsch,filler,filler,83,85,false,der mentalen Gesundheit gut.,69ad3f74fb1ecc05b223298b,Dein/e Gesprächspartner/in spricht mit dir über Arbeit und Erholung. Du arbeitest seit Monaten ohne Urlaub durch und bist erschöpft.,1772961871141,85,soviel ich weiß,filler-105-filler-list2,26,filler,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",,15,1,0,15,105,Bachelor,100,urlaub,2,,83,Regelmäßige Auszeiten tun,,69727c717976856ade1235d2,random_filler,210277,true,69aca37e417992637b6ed8da,9884,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",dieses Jahr endlich Urlaub nehmen,9884,1772961660864
3642,false,1,,Deutsch,critical,high,35,81,true,durch menschliche Aktivitäten verursacht.,69ad3f74fb1ecc05b223298b,Dein/e Gesprächspartner/in spricht mit dir über den Klimawandel. In eurem gemeinsamen Umfeld gehen die Meinungen dazu allerdings stark auseinander.,1772961871141,81,ja,critical-1-c2-list2,26,low,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",high,16,1,0,16,1,Bachelor,100,klimawandel,2,low,35,Der Klimawandel wird,2,69727c717976856ade1235d2,comprehension_marker_assignment_balanced.csv,210277,false,69aca37e417992637b6ed8da,7018,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",auf Flugreisen verzichten,7018,1772961660864
3643,true,training,,deutsch,training,low,27,75,false,"im Arbeitsalltag, konzentriert zu bleiben.",69ad4001c83217b43dc9936f,"Stell dir vor, ein Freund spricht mit dir über den Arbeitsalltag. In eurem Umfeld sehen die meisten das ähnlich: regelmäßige Pausen helfen dabei, sich besser zu konzentrieren.",1772962126370,75,ja,training,33,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,0,1,0,0,training,kein Abitur,100,training,0,high,27,Regelmäßige Pausen helfen,,6930b0e5117e5f031f4ba0a3,manual_training,327607,false,69aca37e417992637b6ed8da,32906,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",heute bewusst kurze Pausen einplanen,26751,1772961798763
3643,false,1,,deutsch,critical,low,3,66,true,durch menschliche Aktivitäten verursacht.,69ad4001c83217b43dc9936f,"Dein/e Gesprächspartner/in spricht mit dir über den Klimawandel. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass der Klimawandel durch menschliche Aktivitäten verursacht wird.",1772962126370,66,ja,critical-1-c0-list0,33,low,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,1,1,0,1,1,kein Abitur,100,klimawandel,0,low,3,Der Klimawandel wird,0,6930b0e5117e5f031f4ba0a3,comprehension_marker_assignment_balanced.csv,327607,false,69aca37e417992637b6ed8da,21938,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",auf Flugreisen verzichten,21939,1772961798763
3643,false,6,,deutsch,critical,low,57,72,true,den Meeresökosystemen erheblich.,69ad4001c83217b43dc9936f,"Dein/e Gesprächspartner/in spricht mit dir über Umweltschutz. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass Einwegplastik den Meeresökosystemen erheblich schadet.",1772962126370,72,bekanntlich,critical-6-c1-list0,33,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,2,1,0,2,6,kein Abitur,100,plastik,0,high,57,Einwegplastik schadet,1,6930b0e5117e5f031f4ba0a3,comprehension_marker_assignment_balanced.csv,327607,false,69aca37e417992637b6ed8da,17618,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",konsequent auf Einwegplastik verzichten,17618,1772961798763
3643,false,5,,deutsch,critical,low,70,44,true,entscheidend für die kognitive Leistungsfähigkeit.,69ad4001c83217b43dc9936f,"Dein/e Gesprächspartner/in spricht mit dir über Gesundheit und Wohlbefinden. In eurem gemeinsamen Umfeld teilen die meisten die Ansicht, dass ausreichend Schlaf entscheidend für die kognitive Leistungsfähigkeit ist.",1772962126370,44,soviel ich weiß,critical-5-c0-list0,33,low,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,3,1,0,3,5,kein Abitur,100,schlaf,0,low,70,Ausreichend Schlaf ist,0,6930b0e5117e5f031f4ba0a3,comprehension_marker_assignment_balanced.csv,327607,false,69aca37e417992637b6ed8da,18186,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",auf feste Schlafzeiten achten,18186,1772961798763
3643,false,2,,deutsch,critical,low,32,56,true,die Gesundheit.,69ad4001c83217b43dc9936f,"Dein/e Gesprächspartner/in spricht mit dir über Ernährungsgewohnheiten. In eurem gemeinsamen Umfeld teilen die meisten die Überzeugung, dass eine überwiegend pflanzliche Ernährung die Gesundheit fördert.",1772962126370,56,bekanntlich,critical-2-c1-list0,33,high,"Wie wahrscheinlich ist es, dass du die empfohlene Handlung dann auch tatsächlich umsetzt?",low,4,1,0,4,2,kein Abitur,100,ernaehrung,0,high,32,Eine überwiegend pflanzliche Ernährung fördert,1,6930b0e5117e5f031f4ba0a3,comprehension_marker_assignment_balanced.csv,327607,false,69aca37e417992637b6ed8da,18007,"Wie stark hast du den Eindruck, dass die Sprecherin möchte, dass du ihre Empfehlung befolgst?",mehr pflanzliche Lebensmittel in deinen Alltag einbauen,18007,1772961798763
